,epoch,t_dice_0,t_dice_1,t_dice_2,t_dice_3,v_dice_0,v_dice_1,v_dice_2,v_dice_3,t_loss,v_loss
41,42.0,0.9970724908510844,0.7661308948198954,0.6277984821796417,0.5370572332541148,0.9950474202632904,0.49675313383340836,0.36032142490148544,0.40749945119023323,0.10071253021558126,0.11623230203986168
42,43.0,0.9971707042058309,0.7765266466140747,0.649931120077769,0.5436006720860799,0.9954479336738586,0.49141591787338257,0.3276525214314461,0.3641044460237026,0.09618655681610107,0.12307722866535187
43,44.0,0.9972589190800984,0.7790427621205648,0.6541516363620759,0.5457920384407043,0.9951353371143341,0.48783180117607117,0.34177573025226593,0.30978696048259735,0.09263122727473577,0.1184464730322361
44,45.0,0.9973381272951762,0.7830555748939514,0.6598429985841116,0.5539198040962219,0.9956322014331818,0.5169745534658432,0.36105769872665405,0.3045953195542097,0.08915634284416835,0.10982100293040276
45,46.0,0.9971746317545573,0.7727839350700378,0.6391974759101867,0.5414893723589679,0.994925856590271,0.47676416486501694,0.3629428446292877,0.33265096694231033,0.08949787855148315,0.12052077427506447
46,47.0,0.9972002267837524,0.7777815341949463,0.6399951712290446,0.5473631150942917,0.9953695982694626,0.5018748044967651,0.34113791584968567,0.2778610202949494,0.08640156279007594,0.121481629088521
47,48.0,0.9973584469159444,0.7857751949628194,0.6611178004741669,0.5542421811819076,0.996181383728981,0.5588315799832344,0.37883828580379486,0.4135504122823477,0.08218896905581156,0.09677309356629848
48,49.0,0.9973809885978698,0.7876369794209798,0.6390354593594869,0.553052221381416,0.9951641857624054,0.5006329864263535,0.32615845650434494,0.31074126064777374,0.08098028048872948,0.1132815983146429
49,50.0,0.9972479327519734,0.7775316031773886,0.6453214251995086,0.5465756322940191,0.9951769709587097,0.4961656779050827,0.37186333909630775,0.4998655319213867,0.07943886955579121,0.10266984067857265
50,51.0,0.9973475464185079,0.7855592695871989,0.6571874769528707,0.5563509724335745,0.9954041838645935,0.5117743611335754,0.3515618145465851,0.404305100440979,0.07618195335070292,0.10824432596564293
51,52.0,0.9975086092948914,0.7884524154663086,0.6678769445419311,0.5663741195201873,0.9955380260944366,0.5050571411848068,0.38968928158283234,0.43808455765247345,0.07284593736131986,0.10656865127384663
52,53.0,0.9976651589075725,0.799742468992869,0.6853823637962342,0.5753266547123591,0.9953650534152985,0.5099432840943336,0.36445869505405426,0.4422631189227104,0.06940602650245031,0.11206728778779507
53,54.0,0.9976921161015828,0.8001513814926148,0.6820633872350057,0.573228070155407,0.9953848272562027,0.5027171820402145,0.3357136659324169,0.2883615605533123,0.06822275737921397,0.11484608799219131
54,55.0,0.9976436805725097,0.8003132343292236,0.6791260218620301,0.569232227319541,0.995315745472908,0.48817891627550125,0.3429577648639679,0.32164893485605717,0.06711902752518654,0.11547339707612991
55,56.0,0.9977111832300822,0.8055320572853089,0.6904018799463908,0.5735561605294546,0.99568110704422,0.4961039870977402,0.35542043298482895,0.4756893590092659,0.06467797214786211,0.10288243740797043
56,57.0,0.9976451269785563,0.800132896900177,0.6820328601201375,0.5720984335740408,0.9957146495580673,0.48902440071105957,0.3620799854397774,0.3787041250616312,0.06430120438337326,0.10265386011451483
57,58.0,0.9977629788716634,0.804816304842631,0.6935651159286499,0.5809717045227687,0.9954600781202316,0.5024028122425079,0.3545528016984463,0.3732064440846443,0.06132395724455515,0.11938412114977837
58,59.0,0.9965917181968689,0.7592407560348511,0.6087985010941823,0.5127679333090782,0.9923768639564514,0.45626286044716835,0.2586979828774929,0.16758521657902747,0.07404907157023748,0.13384110294282436
59,60.0,0.9969410030047099,0.7628462831179301,0.6086017350355785,0.5244600568525493,0.9956891983747482,0.5158700570464134,0.3166453652083874,0.3564247153699398,0.06912275185187658,0.11652104929089546
60,61.0,0.9974889699618021,0.7934300231933594,0.6731341743469238,0.5615889883041382,0.9954394102096558,0.509198822081089,0.36110176146030426,0.42634711414575577,0.06098431671659152,0.11411073245108128
61,62.0,0.9976485856374104,0.800383141040802,0.684579009215037,0.5730981033761054,0.9950458109378815,0.4761423319578171,0.3616705685853958,0.37965596094727516,0.058383001685142516,0.12361268792301416
62,63.0,0.9977780183156332,0.8078475689888001,0.695692100127538,0.5811216352383296,0.9953838288784027,0.49455345422029495,0.33173979073762894,0.3682006224989891,0.05584310422341029,0.12032854463905096
63,64.0,0.9978943117459615,0.8126547328631083,0.7006739703814189,0.5857683436308677,0.9954318851232529,0.4924706518650055,0.37216921150684357,0.35105519741773605,0.05399392967422803,0.1131541021168232
64,65.0,0.9978461209932963,0.8123004452387492,0.7011195151011149,0.5811698061227798,0.9952010959386826,0.4959558993577957,0.3542998246848583,0.2973639499396086,0.05350184544920921,0.11776531487703323
65,66.0,0.9979024910926819,0.8139624389012655,0.700702026685079,0.583561310172081,0.9953867793083191,0.5099846124649048,0.3938271850347519,0.4125782549381256,0.05220522587498029,0.11583062633872032
66,67.0,0.9980387131373087,0.8184673047065735,0.7136658533414205,0.594743836124738,0.9952451586723328,0.4929737001657486,0.3462083302438259,0.38449480943381786,0.05022981827457746,0.11739710159599781
67,68.0,0.9980477611223857,0.8196344304084778,0.7107868353525798,0.5961982747943451,0.9954872131347656,0.5015937760472298,0.36883561313152313,0.4086834751069546,0.04946346019705137,0.11824803613126278
68,69.0,0.9979590638478597,0.817817591826121,0.710182363986969,0.5890978505214055,0.9947628676891327,0.5209421515464783,0.36890165507793427,0.3613216057419777,0.04923544079065323,0.12583297630771995
69,70.0,0.9980822976430257,0.8239156842231751,0.7174269064267477,0.5931183538089196,0.9960110187530518,0.5137860774993896,0.37291066348552704,0.49123358726501465,0.047597043762604395,0.10436057345941663
70,71.0,0.9981787498792013,0.8261678449312846,0.7200696325302124,0.5987719005346298,0.9955132305622101,0.5052477568387985,0.34130117297172546,0.4629026725888252,0.04629077749947707,0.11496938765048981
71,72.0,0.9981572802861531,0.8287192503611247,0.7233196139335633,0.5990789966331795,0.9953592121601105,0.5048145949840546,0.3646812178194523,0.38675304502248764,0.04563445046544075,0.11648823600262403
72,73.0,0.9980632209777832,0.8242103505134583,0.7183794379234314,0.5964009668988486,0.9956336319446564,0.5024285390973091,0.3753831833600998,0.438775397837162,0.04555948970218499,0.11538177635520697
73,74.0,0.9981050690015157,0.8260127449035645,0.7146927173932394,0.5950141553021967,0.9951687455177307,0.47677231580018997,0.33929095417261124,0.38925641402602196,0.04512703438599904,0.12611013371497393
74,75.0,0.9981568845113119,0.8253499468167623,0.7216794979572296,0.5944733415637166,0.9952340126037598,0.5007691234350204,0.3649817407131195,0.3942301608622074,0.04413788884878159,0.12022073194384575
75,76.0,0.9981609463691712,0.8250288462638855,0.7228631734848022,0.6008583029111226,0.9953904151916504,0.4737510085105896,0.34143758937716484,0.4435150846838951,0.043337208727995555,0.12682196218520403
76,77.0,0.9980865001678467,0.8217790015538533,0.7226473681131999,0.5965460813045502,0.9952804744243622,0.4817942753434181,0.3528162091970444,0.3978744000196457,0.043303252706925074,0.12490933388471603
77,78.0,0.9981151739756267,0.827173802057902,0.7223156253496806,0.5939559794931362,0.9954695105552673,0.485493503510952,0.35809849947690964,0.30462680757045746,0.042586430485049884,0.11601506173610687
78,79.0,0.9982316199938456,0.8301397736867269,0.7287281767527263,0.6007448657353719,0.9950328022241592,0.5042718350887299,0.35799945145845413,0.3442536033689976,0.04125350726147493,0.12675452046096325
79,80.0,0.9978715364138285,0.8120206546783447,0.6978825958569844,0.5827528957525889,0.9951953589916229,0.4894036278128624,0.35971032083034515,0.41605594754219055,0.04488724711040656,0.10832696035504341
